Dates,Open,High,Low,Close,Volume
2022-02-18,3074777.74761000,3108486.25308000,2993899.95000000,3033700.22604000,43845.92241000
2022-02-19,3033700.98495000,3069359.88912000,3008245.62573000,3041648.29047000,18042.05510000
2022-02-20,3041648.29047000,3045159.76704000,2883858.00000000,2913219.46899000,33439.29011000
2022-02-21,2913219.46899000,2997265.71585000,2792788.80000000,2808586.27056000,62347.68496000
2022-02-22,2808586.27056000,2916415.23900000,2758637.85000000,2901337.97403000,53785.94589000
2022-02-23,2901337.97403000,2978716.43763000,2810759.02989000,2826940.50891000,43560.73200000
2022-02-24,2826941.26782000,3023725.11300000,2604752.15148000,2908690.29411000,120476.29458000
2022-02-25,2908801.85388000,3011622.77523000,2884948.55367000,2976382.03047000,56574.57125000
2022-02-26,2976381.27156000,3062084.21895000,2927357.20338000,2968606.99752000,29361.25680000
2022-02-27,2968607.75643000,3024688.92870000,2807967.00000000,2861020.12137000,46229.44719000
2022-02-28,2861020.88028000,3356343.22344000,2842130.85147000,3275455.56000000,73945.63858000
2022-03-01,3275455.56000000,3411224.55900000,3248892.19218000,3371169.28920000,61743.09873000
2022-03-02,3371169.28920000,3445451.40000000,3288667.42419000,3331082.14518000,57782.65081000
2022-03-03,3331082.90409000,3346878.09792000,3174693.56148000,3221876.51400000,50940.61021000
2022-03-04,3221876.51400000,3227439.32430000,2925598.05000000,2971030.95606000,61964.68498000
2022-03-05,2971030.19715000,3006288.39684000,2914790.41269000,2989950.58236000,30363.13341000
2022-03-06,2989951.34127000,3012407.48817000,2890579.66587000,2915793.69171000,39677.26158000
2022-03-07,2915792.93280000,3001304.63487000,2819730.10500000,2882947.30800000,63941.20316000
2022-03-08,2882948.06691000,2987227.61328000,2873813.82615000,2939306.24133000,55528.43367000
2022-03-09,2939306.24133000,3232505.80746000,2933676.64695000,3182998.31361000,67392.58799000
2022-03-10,3182997.55470000,3190429.56033000,2924818.64943000,2991775.00200000,71950.25677000
2022-03-11,2991775.76091000,3053570.00766000,2900827.22760000,2939225.79687000,59018.76420000
2022-03-12,2939225.79687000,2996685.90861000,2933985.52332000,2945129.35776000,24034.36432000
2022-03-13,2945128.59885000,2983275.21000000,2851870.70241000,2866960.10994000,32791.82359000
2022-03-14,2866960.86885000,3031626.88392000,2850086.50500000,3010699.94067000,46945.45375000
2022-03-15,3010699.94067000,3027110.61051000,2891320.36203000,2981023.52403000,46015.54926000
2022-03-16,2981023.52403000,3166020.73800000,2946732.17568000,3120182.57400000,88120.76167000
2022-03-17,3120183.33291000,3147869.12862000,3073585.50000000,3105300.34890000,37189.38087000
2022-03-18,3105299.58999000,3212088.09282000,3045888.32064000,3169019.19141000,45408.00969000
2022-03-19,3169019.19141000,3217778.40000000,3149422.61739000,3202685.95683000,29067.18108000
2022-03-20,3202685.95683000,3209905.46766000,3104776.70100000,3131422.79001000,30653.33468000
2022-03-21,3131422.79001000,3152832.40002000,3071152.43454000,3111701.75475000,39426.24877000
2022-03-22,3111702.51366000,3290709.65100000,3102083.32941000,3215056.18983000,59454.94294000
2022-03-23,3215056.18983000,3265283.13036000,3168560.80977000,3254415.53916000,40828.87039000
2022-03-24,3254415.53916000,3355967.56299000,3229955.86986000,3338555.89086000,56195.12374000
2022-03-25,3338555.89086000,3422239.37874000,3307253.88900000,3362970.02556000,54614.43648000
2022-03-26,3362970.02556000,3399384.80409000,3344665.87527000,3378004.79157000,23041.61741000
2022-03-27,3378004.79157000,3566801.10900000,3371189.02086000,3553805.53416000,41874.91071000
2022-03-28,3553805.53416000,3657175.14744000,3541344.23196000,3576151.63911000,58949.26140000
2022-03-29,3576151.63911000,3650089.20477000,3563146.95735000,3599874.40680000,36772.28457000
2022-03-30,3599873.64789000,3620017.39602000,3524789.36922000,3572036.82909000,40947.20850000
2022-03-31,3572036.82909000,3612411.60000000,3430273.20000000,3453825.21294000,48645.12667000
2022-04-01,3453825.97185000,3545634.35019000,3354382.20000000,3512500.33959000,56271.06474000
2022-04-02,3512500.33959000,3583041.78300000,3462147.42000000,3476642.60100000,37073.53582000
2022-04-03,3476641.84209000,3600580.95201000,3455387.04972000,3521900.19885000,33394.67794000
2022-04-04,3521900.95776000,3558582.87261000,3424050.13800000,3535041.48441000,44641.87514000
2022-04-05,3535040.72550000,3582055.20000000,3441945.99471000,3452854.56705000,42192.74852000
2022-04-06,3452853.80814000,3453582.36174000,3272495.81100000,3276250.13877000,60849.32936000
2022-04-07,3276250.13877000,3331690.03209000,3242621.31885000,3297023.02329000,37396.54156000
2022-04-08,3297023.78220000,3303334.87776000,3288052.70709000,3291968.68269000,694.76123000
